model_id,asteroid_id,lambda,beta,period,number,name,designation,reference_id,bibcode,R,R2
5700,3293,82,0,5.2332,70329.0,,,658,,0.384509,0.407192
5701,3294,323,-51,67.787,7067.0,Kiyose,,658,,0.535468,0.702668
5702,3294,140,-32,67.785,7067.0,Kiyose,,658,,0.523641,0.672486
5703,3295,128,-53,52.136,709.0,Fringilla,,658,,0.856311,1.00095
5704,3296,7,81,8.288,710.0,Gertrud,,658,,0.765498,0.649663
5705,3297,26,42,9.9125,713.0,Luscinia,,658,,0.740536,0.815911
5706,3297,186,36,9.9125,713.0,Luscinia,,658,,0.733213,0.779783
5707,3298,231,-67,6.6046,7196.0,Baroni,,658,,0.35623,0.538525
5708,3298,59,-75,6.6046,7196.0,Baroni,,658,,0.39032,0.701523
5709,3299,242,44,104.75,7276.0,Maymie,,658,,0.444609,0.888202
5710,3299,77,50,104.75,7276.0,Maymie,,658,,0.457617,0.822606
5711,3300,3,-80,25.196,729.0,Watsonia,,658,,0.720503,0.530191
5712,3301,270,35,5.73493,730.0,Athanasia,,658,,0.348627,0.541974
5713,3301,81,30,5.73498,730.0,Athanasia,,658,,0.324741,0.539877
5714,3302,239,29,82.1,7321.0,,,658,,0.444643,0.751046
5715,3303,191,58,11.3762,733.0,Mocia,,658,,0.630588,0.664983
5716,3304,272,50,7.1056,734.0,Benda,,658,,0.79601,0.864136
5717,3304,101,53,7.1055,734.0,Benda,,658,,0.801643,0.939427
5718,3305,59,6,6.7433,736.0,Harvard,,658,,0.645584,0.631195
5719,3305,240,17,6.7433,736.0,Harvard,,658,,0.649665,0.629567
5720,3306,51,42,4.58461,7360.0,Moberg,,658,,0.470544,0.585411
5721,3306,229,20,4.58461,7360.0,Moberg,,658,,0.488251,0.637748
5722,3307,163,-48,9.0664,7405.0,,,658,,0.380186,0.733091
5723,3307,315,-70,9.0664,7405.0,,,658,,0.436561,0.758286
5724,3308,279,-65,3.40379,7446.0,Hadrianus,,658,,0.358767,0.519954
5725,3308,113,-62,3.40379,7446.0,Hadrianus,,658,,0.4141,0.64887
5726,3309,214,-36,5.65126,7468.0,Anfimov,,658,,0.696705,0.918893
5727,3310,243,34,6.25825,750.0,Oskar,,658,,0.818793,0.838267
5728,3310,51,48,6.25826,750.0,Oskar,,658,,0.803793,0.801614
5729,3311,248,-34,27.383,752.0,Sulamitis,,658,,0.592144,0.640446
5730,3311,77,-36,27.383,752.0,Sulamitis,,658,,0.586188,0.628951
5731,3312,176,68,3.33957,7531.0,Pecorelli,,658,,0.532581,0.812715
5732,3312,359,69,3.33957,7531.0,Pecorelli,,658,,0.488723,0.764875
5733,3313,334,-38,11.7372,754.0,Malabar,,658,,0.792102,0.883056
5734,3314,106,-21,4.55211,755.0,Quintilla,,658,,0.656809,0.662113
5735,3314,286,-15,4.55212,755.0,Quintilla,,658,,0.622733,0.648881
5736,3315,156,47,10.7609,760.0,Massinga,,658,,0.891877,0.937644
5737,3316,151,-48,35.407,7645.0,Pons,,658,,0.528211,0.651556
5738,3316,331,-47,35.408,7645.0,Pons,,658,,0.525839,0.642196
5739,3317,56,-62,117.94,7694.0,Krasetin,,658,,0.397268,0.629182
5740,3317,285,-73,117.95,7694.0,Krasetin,,658,,0.395766,0.564538
5741,3318,147,25,17.2595,772.0,Tanete,,658,,0.888781,0.899331
5742,3319,253,66,3.39684,7732.0,,,658,,0.641567,0.788457
5743,3319,73,68,3.39684,7732.0,,,658,,0.638353,0.77727
5744,3320,96,50,6.66876,7738.0,Heyman,,658,,0.365973,0.65031
5745,3320,284,35,6.66881,7738.0,Heyman,,658,,0.345069,0.722063
5746,3321,261,-10,25.155,774.0,Armor,,658,,0.663919,0.696715
5747,3321,78,-7,25.155,774.0,Armor,,658,,0.673904,0.699062
5748,3322,201,-45,25.964,7760.0,,,658,,0.484003,0.755425
5749,3322,21,-46,25.964,7760.0,,,658,,0.479488,0.785646
5750,3323,132,-83,5.45711,7762.0,,,658,,0.257333,0.505624
5751,3323,289,-75,5.45711,7762.0,,,658,,0.237651,0.509331
5752,3324,164,2,11.1783,779.0,Nina,,658,,0.85056,0.891889
5753,3324,338,34,11.178,779.0,Nina,,658,,0.84816,0.873413
5754,3325,61,64,4.46562,7791.0,Ebicykl,,658,,0.325706,0.383439
5755,3326,339,-8,19.0429,781.0,Kartvelia,,658,,0.780116,0.732193
5756,3326,159,5,19.0425,781.0,Kartvelia,,658,,0.794888,0.733418
5757,3327,78,85,3.3557,7811.0,Zhaojiuzhang,,658,,0.468607,0.588081
5758,3328,244,-64,4.07275,782.0,Montefiore,,658,,0.655193,0.820308
5759,3328,90,-72,4.07275,782.0,Montefiore,,658,,0.586813,0.665575
5760,3329,270,61,8.8867,785.0,Zwetana,,658,,0.787099,0.709345
5761,3330,102,-22,15.4401,79144.0,Cervantes,,658,,0.496767,0.544222
5762,3330,277,8,15.4401,79144.0,Cervantes,,658,,0.452571,0.483576
5763,3331,0,89,7.3985,793.0,Arizona,,658,,0.78752,0.63299
5764,3332,270,-23,7.8377,7936.0,Mikemagee,,658,,0.399836,0.684346
5765,3332,94,-2,7.8378,7936.0,Mikemagee,,658,,0.428893,0.661158
5766,3333,76,-79,4.67829,7966.0,Richardbaum,,658,,0.332855,0.350123
5767,3333,239,-54,4.67828,7966.0,Richardbaum,,658,,0.422544,0.783438
5768,3334,349,-90,5.12599,7975.0,,,658,,0.619718,0.730158
5769,3335,332,18,7.0655,8024.0,Robertwhite,,658,,0.420965,0.571451
5770,3336,90,2,14.8486,804.0,Hispania,,658,,0.878618,0.967004
5771,3336,268,-35,14.848,804.0,Hispania,,658,,0.84721,0.93509
5772,3337,57,-78,8.82,8044.0,Tsuchiyama,,658,,0.505731,0.771887
5773,3338,80,-40,439.2,8141.0,Nikolaev,,658,,0.458451,0.761283
5774,3338,255,-57,439.3,8141.0,Nikolaev,,658,,0.517866,0.788728
5775,3339,141,28,5.36311,8146.0,Jimbell,,658,,0.492458,0.617895
5776,3339,323,7,5.36309,8146.0,Jimbell,,658,,0.482689,0.638163
5777,3340,338,31,10.5624,817.0,Annika,,658,,0.632115,0.56522
5778,3340,137,32,10.5625,817.0,Annika,,658,,0.644428,0.658948
5779,3341,119,40,14.476,8170.0,,,658,,0.485082,0.663617
5780,3341,282,26,14.4758,8170.0,,,658,,0.490102,0.684552
5781,3342,358,83,7.8615,8195.0,,,658,,0.594188,0.59637
5782,3343,284,29,12.4063,820.0,Adriana,,658,,0.659931,0.828215
5783,3343,98,24,12.4063,820.0,Adriana,,658,,0.705728,0.844123
5784,3344,344,-4,233.6,821.0,Fanny,,658,,0.79652,0.871532
5785,3344,165,-13,233.6,821.0,Fanny,,658,,0.808527,0.888891
5786,3345,126,77,61.86,8274.0,Soejima,,658,,0.473044,0.853171
5787,3345,340,71,61.86,8274.0,Soejima,,658,,0.346737,0.513069
5788,3346,311,-62,3.60154,8361.0,,,658,,0.509578,0.843936
5789,3346,129,-68,3.60154,8361.0,,,658,,0.478718,0.753386
5790,3347,245,-23,66.4,8382.0,Mann,,658,,0.562086,0.749161
5791,3347,70,-28,66.4,8382.0,Mann,,658,,0.592922,0.732423
5792,3348,356,-53,23.575,84.0,Klio,,658,,0.783622,0.776422
5793,3349,338,46,5.54993,840.0,Zenobia,,658,,0.725496,0.782779
5794,3349,161,25,5.54989,840.0,Zenobia,,658,,0.625284,0.769115
5795,3350,276,16,9.0127,8509.0,,,658,,0.467267,0.537893
5796,3350,93,29,9.0127,8509.0,,,658,,0.470713,0.575674
5797,3351,275,68,9.3316,851.0,Zeissia,,658,,0.611172,0.733925
5798,3352,357,-87,3.00368,855.0,Newcombia,,658,,0.678618,0.662286
5799,3353,213,-31,16.642,86.0,Semele,,658,,0.886552,0.873965
5800,3353,44,-43,16.642,86.0,Semele,,658,,0.886021,0.882222
5801,3354,73,60,9.3023,860.0,Ursina,,658,,0.702808,0.717672
5802,3355,109,15,29.721,86401.0,,,658,,0.400913,0.643791
5803,3355,286,14,29.724,86401.0,,,658,,0.436423,0.792672
5804,3356,1,51,21.5677,8660.0,Sano,,658,,0.654238,0.830899
5805,3356,184,66,21.5678,8660.0,Sano,,658,,0.651473,0.841296
5806,3357,350,-84,4.30101,8661.0,Ratzinger,,658,,0.404095,0.567389
5807,3357,129,-59,4.30101,8661.0,Ratzinger,,658,,0.43039,0.714185
5808,3358,92,-72,6.377,87235.0,,,658,,0.489638,0.429393
5809,3359,138,72,80.0,8736.0,Shigehisa,,658,,0.523728,0.742224
5810,3360,152,-47,106.04,8742.0,Bonazzoli,,658,,0.252624,0.375327
5811,3360,330,-51,106.04,8742.0,Bonazzoli,,658,,0.215287,0.385004
5812,3361,69,30,3.51212,87456.0,,,658,,0.411853,0.362127
5813,3361,249,6,3.512,87456.0,,,658,,0.41661,0.416623
5814,3362,311,62,5.62336,8762.0,Hiaticula,,658,,0.65558,0.888043
5815,3362,159,66,5.62338,8762.0,Hiaticula,,658,,0.66777,0.871053
5816,3363,76,50,5.56513,8815.0,Deanregas,,658,,0.409303,0.458567
5817,3363,263,60,5.56515,8815.0,Deanregas,,658,,0.406102,0.465101
5818,3364,192,-32,40.538,8825.0,,,658,,0.471845,0.797734
5819,3365,247,-6,7.1836,88435.0,,,658,,0.362155,0.595255
5820,3366,263,-47,5.93333,888.0,Parysatis,,658,,0.828217,0.955908
5821,3366,127,-62,5.93334,888.0,Parysatis,,658,,0.800355,0.901474
5822,3367,260,17,6.27122,8884.0,,,658,,0.398702,0.514372
5823,3367,84,16,6.2712,8884.0,,,658,,0.417566,0.541644
5824,3368,248,-74,4.02723,8902.0,,,658,,0.524671,0.787769
5825,3368,123,-75,4.02724,8902.0,,,658,,0.401024,0.691468
5826,3369,15,69,6.11993,8911.0,Kawaguchijun,,658,,0.247706,0.329134
5827,3369,238,77,6.11992,8911.0,Kawaguchijun,,658,,0.320114,0.583979
5828,3370,331,-42,12.5993,893.0,Leopoldina,,658,,0.747441,0.817684
5829,3370,179,-17,12.5993,893.0,Leopoldina,,658,,0.755787,0.847517
5830,3371,243,-81,5.06419,9021.0,Fagus,,658,,0.637752,0.874343
5831,3372,40,32,6.02819,91.0,Aegina,,658,,0.866075,0.912364
5832,3372,218,36,6.02817,91.0,Aegina,,658,,0.879793,0.910479
5833,3373,195,-45,4.87241,913.0,Otila,,658,,0.544569,0.484609
5834,3373,18,-18,4.87242,913.0,Otila,,658,,0.618763,0.613309
5835,3374,269,87,46.22,9165.0,Raup,,658,,0.310247,0.625245
5836,3375,274,-65,6.06633,9173.0,,,658,,0.587269,0.82501
5837,3375,90,-46,6.06639,9173.0,,,658,,0.631466,0.84355
5838,3376,224,-62,5.03347,919.0,Ilsebill,,658,,0.580199,0.670995
5839,3376,20,-48,5.03349,919.0,Ilsebill,,658,,0.693237,0.807249
5840,3377,92,-57,80.48,9204.0,Morike,,658,,0.352136,0.572385
5841,3377,291,-42,80.49,9204.0,Morike,,658,,0.377521,0.702191
5842,3378,353,37,7.8589,922.0,Schlutia,,658,,0.700497,0.856599
5843,3378,162,19,7.859,922.0,Schlutia,,658,,0.697459,0.877538
5844,3379,188,-60,29.728,923.0,Herluga,,658,,0.873039,0.899505
5845,3380,304,-72,6.0561,9234.0,Matsumototaku,,658,,0.243024,0.338534
5846,3380,136,-62,6.0561,9234.0,Matsumototaku,,658,,0.270046,0.436461
5847,3381,40,32,19.4373,924.0,Toni,,658,,0.814856,0.823821
5848,3381,214,37,19.4383,924.0,Toni,,658,,0.81481,0.880345
5849,3382,291,-49,4.28963,9257.0,Kunisuke,,658,,0.570572,0.8907
5850,3383,355,-76,25.978,926.0,Imhilde,,658,,0.800191,0.824434
5851,3383,168,-32,25.977,926.0,Imhilde,,658,,0.890902,1.000673
5852,3384,260,6,6.5339,92779.0,,,658,,0.241573,0.366942
5853,3384,82,-12,6.5337,92779.0,,,658,,0.217628,0.340299
5854,3385,242,1,18.251,92930.0,,,658,,0.444702,0.631082
5855,3385,57,-11,18.248,92930.0,,,658,,0.483184,0.603291
5856,3386,301,-10,4.6224,933.0,Susi,,658,,0.644852,0.726778
5857,3386,125,-15,4.62239,933.0,Susi,,658,,0.684428,0.736018
5858,3387,176,21,507.6,9335.0,,,658,,0.46553,0.718005
5859,3387,357,17,508.2,9335.0,,,658,,0.491162,0.756879
5860,3388,65,14,9.6178,9343.0,,,658,,0.35522,0.740233
5861,3388,243,23,9.6177,9343.0,,,658,,0.345933,0.823026
5862,3389,287,36,8.9166,9364.0,Clusius,,658,,0.518951,0.884325
5863,3389,105,49,8.9165,9364.0,Clusius,,658,,0.52221,0.844768
5864,3390,272,-39,15.5639,940.0,Kordula,,658,,0.767731,0.880752
5865,3390,102,-30,15.5638,940.0,Kordula,,658,,0.787437,0.895558
5866,3391,128,65,3.27674,9423.0,Abt,,658,,0.65297,0.729111
5867,3391,330,45,3.27674,9423.0,Abt,,658,,0.67878,0.821791
5868,3392,304,-77,108.15,946.0,Poesia,,658,,0.826013,0.973648
5869,3393,35,32,24.881,953.0,Painleva,,658,,0.69018,0.655518
5870,3393,225,27,24.882,953.0,Painleva,,658,,0.66773,0.626128
5871,3394,24,63,10.6157,9536.0,Statler,,658,,0.59334,0.628831
5872,3394,235,36,10.6157,9536.0,Statler,,658,,0.610947,0.669513
5873,3395,47,8,5.9191,95473.0,,,658,,0.393885,0.469219
5874,3395,235,-2,5.9191,95473.0,,,658,,0.342903,0.496012
5875,3396,242,73,205.14,9559.0,,,658,,0.658957,0.81986
5876,3396,58,74,205.14,9559.0,,,658,,0.54999,0.704706
5877,3397,67,-46,16.4984,956.0,Elisa,,658,,0.643407,0.681032
5878,3397,252,-33,16.4986,956.0,Elisa,,658,,0.620937,0.683714
5879,3398,8,57,8.6765,960.0,Birgit,,658,,0.759627,0.737626
5880,3398,186,40,8.6764,960.0,Birgit,,658,,0.800328,0.840784
5881,3399,109,62,3.03407,963.0,Iduberga,,658,,0.660409,0.732538
5882,3399,273,46,3.03407,963.0,Iduberga,,658,,0.83252,0.972938
5883,3400,319,-87,5.35529,966.0,Muschi,,658,,0.72893,0.755745
5884,3401,292,46,6.4573,9688.0,Goudsmit,,658,,0.272695,0.429057
5885,3401,103,54,6.4574,9688.0,Goudsmit,,658,,0.261585,0.443466
5886,3402,267,40,10.1535,9740.0,,,658,,0.379082,0.651415
5887,3402,69,66,10.1535,9740.0,,,658,,0.311036,0.4524
5888,3403,151,40,9.7083,976.0,Benjamina,,658,,0.778599,0.868854
5889,3403,336,60,9.7083,976.0,Benjamina,,658,,0.784739,0.864615
5890,3404,213,-67,15.4043,977.0,Philippa,,658,,0.811672,0.972963
5891,3404,85,-66,15.4043,977.0,Philippa,,658,,0.775798,0.969988
5892,3405,56,-78,161.98,9812.0,Danco,,658,,0.376284,0.688859
5893,3405,265,-71,161.98,9812.0,Danco,,658,,0.256915,0.448143
5894,3406,86,-18,5.47156,98301.0,,,658,,0.303284,0.44657
5895,3406,256,-39,5.4717,98301.0,,,658,,0.335524,0.495002
5896,3407,159,55,4.03334,9834.0,Kirsanov,,658,,0.578208,0.83502
5897,3408,222,30,17.0344,9840.0,,,658,,0.460929,0.617213
5898,3408,39,47,17.0346,9840.0,,,658,,0.453187,0.636888
5899,3409,64,46,134.73,9853.0,,,658,,0.341515,0.498112
5900,3410,34,69,5.21131,9854.0,Karlheinz,,658,,0.365939,0.353283
5901,3411,28,29,22.836,999.0,Zachia,,658,,0.63467,0.821561
5902,3411,199,24,22.837,999.0,Zachia,,658,,0.619973,0.773158
5929,3416,94,-56,7.32023,10115.0,,1992 SK,661,2022a&a...657a...5d,0.569107,0.687056
5930,3417,223,59,8.24987,1003.0,Lilofee,,662,2021a&a...654a..48h,0.64483,0.832915
5931,3417,29,63,8.24987,1003.0,Lilofee,,662,2021a&a...654a..48h,0.711335,0.934361
5932,3418,311,46,3.156908,1044.0,Teutonia,,662,2021a&a...654a..48h,0.813347,0.934796
5933,3418,124,55,3.156913,1044.0,Teutonia,,662,2021a&a...654a..48h,0.817159,0.956139
5934,3419,278,-6,5.29079,1046.0,Edwin,,662,2021a&a...654a..48h,0.583424,0.660737
5935,3419,97,8,5.29077,1046.0,Edwin,,662,2021a&a...654a..48h,0.608714,0.681937
5936,3420,47,78,25.6865,1047.0,Geisha,,662,2021a&a...654a..48h,0.51435,0.367881
5937,3420,257,74,25.6867,1047.0,Geisha,,662,2021a&a...654a..48h,0.672838,0.784588
5938,3421,320,-47,10.4242,1048.0,Feodosia,,662,2021a&a...654a..48h,0.67109,0.608224
5939,3422,47,24,37.118,105.0,Artemis,,662,2021a&a...654a..48h,0.825126,0.642617
5940,3423,145,25,5.63412,1059.0,Mussorgskia,,662,2021a&a...654a..48h,0.855925,0.903855
5941,3423,335,43,5.63414,1059.0,Mussorgskia,,662,2021a&a...654a..48h,0.842589,0.898908
5942,3424,237,1,16.2133,106.0,Dione,,662,2021a&a...654a..48h,0.850126,0.829841
5943,3424,57,12,16.2126,106.0,Dione,,662,2021a&a...654a..48h,0.857785,0.808296
5944,3425,358,5,5.81675,1071.0,Brita,,662,2021a&a...654a..48h,0.76604,0.715057
5945,3425,180,13,5.81674,1071.0,Brita,,662,2021a&a...654a..48h,0.750442,0.716383
5946,3426,270,-29,27.4735,1139.0,Atami,,662,2021a&a...654a..48h,0.744816,0.74402
5947,3427,0,-20,6.29167,1166.0,Sakuntala,,662,2021a&a...654a..48h,0.735617,0.742326
5948,3427,177,52,6.29174,1166.0,Sakuntala,,662,2021a&a...654a..48h,0.685176,0.637008
5949,3428,152,-76,11.4468,1168.0,Brandia,,662,2021a&a...654a..48h,0.404399,0.384967
5950,3428,324,-24,11.4468,1168.0,Brandia,,662,2021a&a...654a..48h,0.483582,0.545426
5951,3429,51,-83,4.89689,11861.0,Teruhime,,662,2021a&a...654a..48h,0.770406,0.980855
5952,3429,201,-86,4.89688,11861.0,Teruhime,,662,2021a&a...654a..48h,0.657689,0.840908
5953,3430,328,51,157.91,1193.0,Africa,,662,2021a&a...654a..48h,0.52217,0.694505
5954,3430,209,84,157.92,1193.0,Africa,,662,2021a&a...654a..48h,0.583627,0.834355
5955,3431,103,-59,1304.1,1235.0,Schorria,,662,2021a&a...654a..48h,0.384278,0.407344
5956,3431,279,-62,1304.1,1235.0,Schorria,,662,2021a&a...654a..48h,0.399947,0.431523
5957,3432,111,58,26.0113,1243.0,Pamela,,662,2021a&a...654a..48h,0.621848,0.749798
5958,3433,120,46,5.36708,126.0,Velleda,,662,2021a&a...654a..48h,0.763082,0.645261
5959,3433,300,32,5.36708,126.0,Velleda,,662,2021a&a...654a..48h,0.777625,0.70369
5960,3434,319,-63,7.74806,1304.0,Arosa,,662,2021a&a...654a..48h,0.80202,0.822299
5961,3434,159,-18,7.74805,1304.0,Arosa,,662,2021a&a...654a..48h,0.818047,0.852481
5962,3435,58,34,5.18072,131.0,Vala,,662,2021a&a...654a..48h,0.741852,0.577901
5963,3435,244,17,5.18081,131.0,Vala,,662,2021a&a...654a..48h,0.733143,0.637689
5964,3436,331,-51,3.32948,13123.0,Tyson,,662,2021a&a...654a..48h,0.607696,0.756253
5965,3436,331,-46,3.32948,13123.0,Tyson,,662,2021a&a...654a..48h,0.608223,0.791438
5966,3437,57,65,64.198,13165.0,,,662,2021a&a...654a..48h,0.454947,0.694474
5967,3437,241,54,64.199,13165.0,,,662,2021a&a...654a..48h,0.608761,0.996801
5968,3438,249,50,138.76,1325.0,Inanda,,662,2021a&a...654a..48h,0.528038,0.567033
5969,3438,54,55,138.76,1325.0,Inanda,,662,2021a&a...654a..48h,0.578486,0.702264
5970,3439,171,-32,276.07,1326.0,Losaka,,662,2021a&a...654a..48h,0.675375,0.783212
5971,3439,298,-47,276.07,1326.0,Losaka,,662,2021a&a...654a..48h,0.711576,0.878543
5972,3440,348,-52,12.7087,133.0,Cyrene,,662,2021a&a...654a..48h,0.863876,0.970011
5973,3440,155,-59,12.7086,133.0,Cyrene,,662,2021a&a...654a..48h,0.880059,0.993414
5974,3441,275,28,232.0,13351.0,Zibeline,,662,2021a&a...654a..48h,0.599239,0.837026
5975,3441,96,4,232.0,13351.0,Zibeline,,662,2021a&a...654a..48h,0.621783,0.856611
5976,3442,100,35,17.1893,134.0,Sophrosyne,,662,2021a&a...654a..48h,0.716994,0.698652
5977,3442,276,7,17.1892,134.0,Sophrosyne,,662,2021a&a...654a..48h,0.725575,0.709448
5978,3443,254,-43,5.67934,13488.0,Savanov,,662,2021a&a...654a..48h,0.515376,0.656986
5979,3443,51,-50,5.67938,13488.0,Savanov,,662,2021a&a...654a..48h,0.424458,0.581274
5980,3444,227,-44,12.3203,13538.0,,,662,2021a&a...654a..48h,0.529195,0.844023
5981,3445,76,38,10.1405,1358.0,Gaika,,662,2021a&a...654a..48h,0.646768,0.847565
5982,3445,258,29,10.1406,1358.0,Gaika,,662,2021a&a...654a..48h,0.666094,0.875116
5983,3446,173,-7,25.6733,137.0,Meliboea,,662,2021a&a...654a..48h,0.891266,0.928287
5984,3446,355,13,25.6736,137.0,Meliboea,,662,2021a&a...654a..48h,0.899216,0.936974
5985,3447,271,-25,20.9844,139.0,Juewa,,662,2021a&a...654a..48h,0.859802,0.918205
5986,3447,96,-1,20.9846,139.0,Juewa,,662,2021a&a...654a..48h,0.865879,0.926178
5987,3448,88,-27,34.398,140.0,Siwa,,662,2021a&a...654a..48h,0.754583,0.739955
5988,3448,265,-27,34.398,140.0,Siwa,,662,2021a&a...654a..48h,0.754839,0.73456
5989,3449,70,2,179.14,1447.0,Utra,,662,2021a&a...654a..48h,0.697395,0.923862
5990,3449,250,-4,179.13,1447.0,Utra,,662,2021a&a...654a..48h,0.671337,0.943243
5991,3450,252,69,248.23,1481.0,Tubingia,,662,2021a&a...654a..48h,0.763675,1.169111
5992,3450,58,90,248.24,1481.0,Tubingia,,662,2021a&a...654a..48h,0.577099,0.664662
5993,3451,18,51,5.32033,1523.0,Pieksamaki,,662,2021a&a...654a..48h,0.664519,0.804582
5994,3451,207,37,5.32032,1523.0,Pieksamaki,,662,2021a&a...654a..48h,0.648769,0.815523
5995,3452,254,28,264.53,1532.0,Inari,,662,2021a&a...654a..48h,0.438441,0.683704
5996,3453,219,-61,66.269,1536.0,Pielinen,,662,2021a&a...654a..48h,0.492235,0.721513
5997,3453,26,-60,66.267,1536.0,Pielinen,,662,2021a&a...654a..48h,0.48037,0.680635
5998,3454,192,-5,6.2573,1558.0,Jarnefelt,,662,2021a&a...654a..48h,0.769409,0.825021
5999,3454,10,-28,6.25728,1558.0,Jarnefelt,,662,2021a&a...654a..48h,0.76633,0.81344
6000,3455,305,-46,123.85,1575.0,Winifred,,662,2021a&a...654a..48h,0.461493,0.526131
6001,3456,64,60,122.73,1594.0,Danjon,,662,2021a&a...654a..48h,0.544685,0.851429
6002,3456,283,55,122.73,1594.0,Danjon,,662,2021a&a...654a..48h,0.510599,0.742314
6003,3457,248,29,207.43,16018.0,,,662,2021a&a...654a..48h,0.531859,0.677764
6004,3457,91,33,207.41,16018.0,,,662,2021a&a...654a..48h,0.517243,0.675034
6005,3458,186,-19,154.07,16592.0,,,662,2021a&a...654a..48h,0.516316,0.817045
6006,3458,8,9,154.07,16592.0,,,662,2021a&a...654a..48h,0.480262,0.795127
6007,3459,147,59,5.28808,1675.0,Simonida,,662,2021a&a...654a..48h,0.749149,0.826442
6008,3459,316,29,5.28807,1675.0,Simonida,,662,2021a&a...654a..48h,0.786962,0.902226
6009,3460,108,-62,47.015,168.0,Sibylla,,662,2021a&a...654a..48h,0.87858,0.925399
6010,3461,239,5,3.2636,17770.0,Baume,,662,2021a&a...654a..48h,0.59905,0.530474
6011,3461,62,-25,3.2638,17770.0,Baume,,662,2021a&a...654a..48h,0.610982,0.496065
6012,3462,323,69,133.18,1784.0,Benguella,,662,2021a&a...654a..48h,0.59468,0.885788
6013,3462,146,63,133.18,1784.0,Benguella,,662,2021a&a...654a..48h,0.606744,0.972158
6014,3463,155,-9,13.2288,1795.0,Woltjer,,662,2021a&a...654a..48h,0.638838,0.828373
6015,3463,335,0,13.2288,1795.0,Woltjer,,662,2021a&a...654a..48h,0.631397,0.815809
6016,3464,208,5,3.22396,1806.0,Derice,,662,2021a&a...654a..48h,0.772385,0.786894
6017,3464,30,19,3.22397,1806.0,Derice,,662,2021a&a...654a..48h,0.780948,0.790018
6018,3465,107,-52,159.02,1886.0,Lowell,,662,2021a&a...654a..48h,0.754132,1.023825
6019,3465,135,-88,159.02,1886.0,Lowell,,662,2021a&a...654a..48h,0.599373,0.617485
6020,3466,90,14,4.40548,2021.0,Poincare,,662,2021a&a...654a..48h,0.495668,0.919479
6021,3466,276,33,4.4055,2021.0,Poincare,,662,2021a&a...654a..48h,0.524446,0.865952
6022,3467,103,25,93.837,2035.0,Stearns,,662,2021a&a...654a..48h,0.691228,0.881162
6023,3468,24,66,208.39,2089.0,Cetacea,,662,2021a&a...654a..48h,0.365981,0.425523
6024,3469,351,-22,15.8094,2105.0,Gudy,,662,2021a&a...654a..48h,0.690039,0.638573
6025,3470,288,47,15.1686,2118.0,Flagstaff,,662,2021a&a...654a..48h,0.688171,0.720117
6026,3470,126,57,15.1684,2118.0,Flagstaff,,662,2021a&a...654a..48h,0.668403,0.668681
6027,3471,242,52,1296.9,2126.0,Gerasimovich,,662,2021a&a...654a..48h,0.468497,0.55727
6028,3471,52,62,1296.5,2126.0,Gerasimovich,,662,2021a&a...654a..48h,0.547481,0.715639
6029,3472,9,12,3.98378,2163.0,Korczak,,662,2021a&a...654a..48h,0.601467,0.856064
6030,3472,189,17,3.98377,2163.0,Korczak,,662,2021a&a...654a..48h,0.589669,0.835572
6031,3473,49,9,15.8126,2234.0,Schmadel,,662,2021a&a...654a..48h,0.563788,0.816061
6032,3473,212,-37,15.8124,2234.0,Schmadel,,662,2021a&a...654a..48h,0.562702,0.818445
6033,3474,186,-63,275.8,2263.0,Shaanxi,,662,2021a&a...654a..48h,0.297597,0.542861
6034,3474,67,-73,275.8,2263.0,Shaanxi,,662,2021a&a...654a..48h,0.302401,0.634647
6035,3475,44,53,24.2006,2364.0,Seillier,,662,2021a&a...654a..48h,0.91863,0.946299
6036,3475,250,40,24.2004,2364.0,Seillier,,662,2021a&a...654a..48h,0.922931,0.962871
6037,3476,216,-56,11.1374,2376.0,Martynov,,662,2021a&a...654a..48h,0.681681,0.943729
6038,3476,28,-69,11.1374,2376.0,Martynov,,662,2021a&a...654a..48h,0.599601,0.800837
6039,3477,64,12,10.5606,240.0,Vanadis,,662,2021a&a...654a..48h,0.767146,0.895788
6040,3477,247,16,10.5606,240.0,Vanadis,,662,2021a&a...654a..48h,0.778942,0.907752
6041,3478,264,-12,7.95395,2443.0,Tomeileen,,662,2021a&a...654a..48h,0.635362,0.739087
6042,3478,97,-28,7.95395,2443.0,Tomeileen,,662,2021a&a...654a..48h,0.645388,0.755045
6043,3479,93,-35,6.87965,2453.0,Wabash,,662,2021a&a...654a..48h,0.456356,0.601548
6044,3479,269,-58,6.87967,2453.0,Wabash,,662,2021a&a...654a..48h,0.45609,0.624244
6045,3480,292,27,11.912,248.0,Lameia,,662,2021a&a...654a..48h,0.863644,0.821106
6046,3480,116,18,11.912,248.0,Lameia,,662,2021a&a...654a..48h,0.86192,0.820135
6047,3481,334,34,7.99984,261.0,Prymno,,662,2021a&a...654a..48h,0.882507,0.933854
6048,3481,150,46,7.99983,261.0,Prymno,,662,2021a&a...654a..48h,0.948892,0.968814
6049,3482,88,72,82.206,2678.0,Aavasaksa,,662,2021a&a...654a..48h,0.395748,0.654665
6050,3482,282,61,82.207,2678.0,Aavasaksa,,662,2021a&a...654a..48h,0.434997,0.681707
6051,3483,309,-90,27.3619,2698.0,Azerbajdzhan,,662,2021a&a...654a..48h,0.479657,0.482314
